OBJECTID;Corine_Slide;X;Y;Corine_Slide_1;OBJECTID_1;Elev_slidee;X_1;Y_1;Elev_slidee_1;OBJECTID_12;Slope_slide;X_12;Y_12;Slope_slide_1
3865;332;7275294,697799999300000;2265462,178999999500000;332,000000000000000;3865;2525;7275294,697799999300000;2265462,178999999500000;2525,000000000000000;3865;209;7275294,697799999300000;2265462,178999999500000;209,000000000000000
3866;332;7275319,697799999300000;2265462,178999999500000;332,000000000000000;3866;2515;7275319,697799999300000;2265462,178999999500000;2515,000000000000000;3866;210;7275319,697799999300000;2265462,178999999500000;210,000000000000000
3867;332;7275344,697799999300000;2265462,178999999500000;332,000000000000000;3867;2520;7275344,697799999300000;2265462,178999999500000;2520,000000000000000;3867;214;7275344,697799999300000;2265462,178999999500000;214,000000000000000
3868;332;7275369,697799999300000;2265462,178999999500000;332,000000000000000;3868;2522;7275369,697799999300000;2265462,178999999500000;2522,000000000000000;3868;212;7275369,697799999300000;2265462,178999999500000;212,000000000000000
3869;332;7275394,697799999300000;2265462,178999999500000;332,000000000000000;3869;2522;7275394,697799999300000;2265462,178999999500000;2522,000000000000000;3869;215;7275394,697799999300000;2265462,178999999500000;215,000000000000000
3870;332;7275419,697799999300000;2265462,178999999500000;332,000000000000000;3870;2524;7275419,697799999300000;2265462,178999999500000;2524,000000000000000;3870;216;7275419,697799999300000;2265462,178999999500000;216,000000000000000
3871;332;7275444,697799999300000;2265462,178999999500000;332,000000000000000;3871;2525;7275444,697799999300000;2265462,178999999500000;2525,000000000000000;3871;216;7275444,697799999300000;2265462,178999999500000;216,000000000000000
3872;332;7275469,697799999300000;2265462,178999999500000;332,000000000000000;3872;2525;7275469,697799999300000;2265462,178999999500000;2525,000000000000000;3872;215;7275469,697799999300000;2265462,178999999500000;215,000000000000000
3873;332;7275494,697799999300000;2265462,178999999500000;332,000000000000000;3873;2528;7275494,697799999300000;2265462,178999999500000;2528,000000000000000;3873;213;7275494,697799999300000;2265462,178999999500000;213,000000000000000
3874;332;7275519,697799999300000;2265462,178999999500000;332,000000000000000;3874;2528;7275519,697799999300000;2265462,178999999500000;2528,000000000000000;3874;213;7275519,697799999300000;2265462,178999999500000;213,000000000000000
3875;332;7275544,697799999300000;2265462,178999999500000;332,000000000000000;3875;2526;7275544,697799999300000;2265462,178999999500000;2526,000000000000000;3875;210;7275544,697799999300000;2265462,178999999500000;210,000000000000000
3876;332;7275569,697799999300000;2265462,178999999500000;332,000000000000000;3876;2534;7275569,697799999300000;2265462,178999999500000;2534,000000000000000;3876;208;7275569,697799999300000;2265462,178999999500000;208,000000000000000
3877;332;7275594,697799999300000;2265462,178999999500000;332,000000000000000;3877;2530;7275594,697799999300000;2265462,178999999500000;2530,000000000000000;3877;202;7275594,697799999300000;2265462,178999999500000;202,000000000000000
3878;332;7275619,697799999300000;2265462,178999999500000;332,000000000000000;3878;2535;7275619,697799999300000;2265462,178999999500000;2535,000000000000000;3878;194;7275619,697799999300000;2265462,178999999500000;194,000000000000000
3879;332;7275644,697799999300000;2265462,178999999500000;332,000000000000000;3879;2538;7275644,697799999300000;2265462,178999999500000;2538,000000000000000;3879;190;7275644,697799999300000;2265462,178999999500000;190,000000000000000
3880;332;7275669,697799999300000;2265462,178999999500000;332,000000000000000;3880;2546;7275669,697799999300000;2265462,178999999500000;2546,000000000000000;3880;177;7275669,697799999300000;2265462,178999999500000;177,000000000000000
3881;332;7275694,697799999300000;2265462,178999999500000;332,000000000000000;3881;2554;7275694,697799999300000;2265462,178999999500000;2554,000000000000000;3881;179;7275694,697799999300000;2265462,178999999500000;179,000000000000000
3882;332;7275719,697799999300000;2265462,178999999500000;332,000000000000000;3882;2565;7275719,697799999300000;2265462,178999999500000;2565,000000000000000;3882;168;7275719,697799999300000;2265462,178999999500000;168,000000000000000
3883;332;7275744,697799999300000;2265462,178999999500000;332,000000000000000;3883;2588;7275744,697799999300000;2265462,178999999500000;2588,000000000000000;3883;161;7275744,697799999300000;2265462,178999999500000;161,000000000000000
3884;332;7275769,697799999300000;2265462,178999999500000;332,000000000000000;3884;2618;7275769,697799999300000;2265462,178999999500000;2618,000000000000000;3884;150;7275769,697799999300000;2265462,178999999500000;150,000000000000000
3885;332;7275794,697799999300000;2265462,178999999500000;332,000000000000000;3885;2644;7275794,697799999300000;2265462,178999999500000;2644,000000000000000;3885;157;7275794,697799999300000;2265462,178999999500000;157,000000000000000
3886;332;7275294,697799999300000;2265437,178999999500000;332,000000000000000;3886;2513;7275294,697799999300000;2265437,178999999500000;2513,000000000000000;3886;214;7275294,697799999300000;2265437,178999999500000;214,000000000000000
3887;332;7275319,697799999300000;2265437,178999999500000;332,000000000000000;3887;2505;7275319,697799999300000;2265437,178999999500000;2505,000000000000000;3887;214;7275319,697799999300000;2265437,178999999500000;214,000000000000000
3888;332;7275344,697799999300000;2265437,178999999500000;332,000000000000000;3888;2507;7275344,697799999300000;2265437,178999999500000;2507,000000000000000;3888;218;7275344,697799999300000;2265437,178999999500000;218,000000000000000
3889;332;7275369,697799999300000;2265437,178999999500000;332,000000000000000;3889;2507;7275369,697799999300000;2265437,178999999500000;2507,000000000000000;3889;218;7275369,697799999300000;2265437,178999999500000;218,000000000000000
3890;332;7275394,697799999300000;2265437,178999999500000;332,000000000000000;3890;2507;7275394,697799999300000;2265437,178999999500000;2507,000000000000000;3890;217;7275394,697799999300000;2265437,178999999500000;217,000000000000000
3891;332;7275419,697799999300000;2265437,178999999500000;332,000000000000000;3891;2507;7275419,697799999300000;2265437,178999999500000;2507,000000000000000;3891;217;7275419,697799999300000;2265437,178999999500000;217,000000000000000
3892;332;7275444,697799999300000;2265437,178999999500000;332,000000000000000;3892;2513;7275444,697799999300000;2265437,178999999500000;2513,000000000000000;3892;216;7275444,697799999300000;2265437,178999999500000;216,000000000000000
3893;332;7275469,697799999300000;2265437,178999999500000;332,000000000000000;3893;2512;7275469,697799999300000;2265437,178999999500000;2512,000000000000000;3893;215;7275469,697799999300000;2265437,178999999500000;215,000000000000000
3894;332;7275494,697799999300000;2265437,178999999500000;332,000000000000000;3894;2513;7275494,697799999300000;2265437,178999999500000;2513,000000000000000;3894;215;7275494,697799999300000;2265437,178999999500000;215,000000000000000
3895;332;7275519,697799999300000;2265437,178999999500000;332,000000000000000;3895;2519;7275519,697799999300000;2265437,178999999500000;2519,000000000000000;3895;215;7275519,697799999300000;2265437,178999999500000;215,000000000000000
3896;332;7275544,697799999300000;2265437,178999999500000;332,000000000000000;3896;2512;7275544,697799999300000;2265437,178999999500000;2512,000000000000000;3896;214;7275544,697799999300000;2265437,178999999500000;214,000000000000000
3897;332;7275569,697799999300000;2265437,178999999500000;332,000000000000000;3897;2513;7275569,697799999300000;2265437,178999999500000;2513,000000000000000;3897;212;7275569,697799999300000;2265437,178999999500000;212,000000000000000
3898;332;7275594,697799999300000;2265437,178999999500000;332,000000000000000;3898;2513;7275594,697799999300000;2265437,178999999500000;2513,000000000000000;3898;213;7275594,697799999300000;2265437,178999999500000;213,000000000000000
3899;332;7275619,697799999300000;2265437,178999999500000;332,000000000000000;3899;2516;7275619,697799999300000;2265437,178999999500000;2516,000000000000000;3899;213;7275619,697799999300000;2265437,178999999500000;213,000000000000000
3900;332;7275644,697799999300000;2265437,178999999500000;332,000000000000000;3900;2519;7275644,697799999300000;2265437,178999999500000;2519,000000000000000;3900;206;7275644,697799999300000;2265437,178999999500000;206,000000000000000
3901;332;7275669,697799999300000;2265437,178999999500000;332,000000000000000;3901;2525;7275669,697799999300000;2265437,178999999500000;2525,000000000000000;3901;201;7275669,697799999300000;2265437,178999999500000;201,000000000000000
3902;332;7275694,697799999300000;2265437,178999999500000;332,000000000000000;3902;2538;7275694,697799999300000;2265437,178999999500000;2538,000000000000000;3902;196;7275694,697799999300000;2265437,178999999500000;196,000000000000000
3903;332;7275719,697799999300000;2265437,178999999500000;332,000000000000000;3903;2547;7275719,697799999300000;2265437,178999999500000;2547,000000000000000;3903;180;7275719,697799999300000;2265437,178999999500000;180,000000000000000
3904;332;7275744,697799999300000;2265437,178999999500000;332,000000000000000;3904;2566;7275744,697799999300000;2265437,178999999500000;2566,000000000000000;3904;167;7275744,697799999300000;2265437,178999999500000;167,000000000000000
3905;332;7275769,697799999300000;2265437,178999999500000;332,000000000000000;3905;2610;7275769,697799999300000;2265437,178999999500000;2610,000000000000000;3905;156;7275769,697799999300000;2265437,178999999500000;156,000000000000000
3906;332;7275794,697799999300000;2265437,178999999500000;332,000000000000000;3906;2625;7275794,697799999300000;2265437,178999999500000;2625,000000000000000;3906;155;7275794,697799999300000;2265437,178999999500000;155,000000000000000
3907;332;7275819,697799999300000;2265437,178999999500000;332,000000000000000;3907;2642;7275819,697799999300000;2265437,178999999500000;2642,000000000000000;3907;165;7275819,697799999300000;2265437,178999999500000;165,000000000000000
3908;332;7275319,697799999300000;2265412,178999999500000;332,000000000000000;3908;2497;7275319,697799999300000;2265412,178999999500000;2497,000000000000000;3908;220;7275319,697799999300000;2265412,178999999500000;220,000000000000000
3909;332;7275344,697799999300000;2265412,178999999500000;332,000000000000000;3909;2492;7275344,697799999300000;2265412,178999999500000;2492,000000000000000;3909;220;7275344,697799999300000;2265412,178999999500000;220,000000000000000
3910;332;7275394,697799999300000;2265412,178999999500000;332,000000000000000;3910;2494;7275394,697799999300000;2265412,178999999500000;2494,000000000000000;3910;219;7275394,697799999300000;2265412,178999999500000;219,000000000000000
3911;332;7275419,697799999300000;2265412,178999999500000;332,000000000000000;3911;2493;7275419,697799999300000;2265412,178999999500000;2493,000000000000000;3911;219;7275419,697799999300000;2265412,178999999500000;219,000000000000000
3912;332;7275444,697799999300000;2265412,178999999500000;332,000000000000000;3912;2498;7275444,697799999300000;2265412,178999999500000;2498,000000000000000;3912;217;7275444,697799999300000;2265412,178999999500000;217,000000000000000
3913;332;7275469,697799999300000;2265412,178999999500000;332,000000000000000;3913;2503;7275469,697799999300000;2265412,178999999500000;2503,000000000000000;3913;219;7275469,697799999300000;2265412,178999999500000;219,000000000000000
3914;332;7275494,697799999300000;2265412,178999999500000;332,000000000000000;3914;2499;7275494,697799999300000;2265412,178999999500000;2499,000000000000000;3914;218;7275494,697799999300000;2265412,178999999500000;218,000000000000000
3915;332;7275519,697799999300000;2265412,178999999500000;332,000000000000000;3915;2499;7275519,697799999300000;2265412,178999999500000;2499,000000000000000;3915;220;7275519,697799999300000;2265412,178999999500000;220,000000000000000
3916;332;7275544,697799999300000;2265412,178999999500000;332,000000000000000;3916;2498;7275544,697799999300000;2265412,178999999500000;2498,000000000000000;3916;218;7275544,697799999300000;2265412,178999999500000;218,000000000000000
3917;332;7275569,697799999300000;2265412,178999999500000;332,000000000000000;3917;2497;7275569,697799999300000;2265412,178999999500000;2497,000000000000000;3917;218;7275569,697799999300000;2265412,178999999500000;218,000000000000000
3918;332;7275594,697799999300000;2265412,178999999500000;332,000000000000000;3918;2497;7275594,697799999300000;2265412,178999999500000;2497,000000000000000;3918;217;7275594,697799999300000;2265412,178999999500000;217,000000000000000
3919;332;7275619,697799999300000;2265412,178999999500000;332,000000000000000;3919;2498;7275619,697799999300000;2265412,178999999500000;2498,000000000000000;3919;215;7275619,697799999300000;2265412,178999999500000;215,000000000000000
3920;332;7275644,697799999300000;2265412,178999999500000;332,000000000000000;3920;2507;7275644,697799999300000;2265412,178999999500000;2507,000000000000000;3920;212;7275644,697799999300000;2265412,178999999500000;212,000000000000000
3921;332;7275669,697799999300000;2265412,178999999500000;332,000000000000000;3921;2511;7275669,697799999300000;2265412,178999999500000;2511,000000000000000;3921;205;7275669,697799999300000;2265412,178999999500000;205,000000000000000
3922;332;7275694,697799999300000;2265412,178999999500000;332,000000000000000;3922;2519;7275694,697799999300000;2265412,178999999500000;2519,000000000000000;3922;201;7275694,697799999300000;2265412,178999999500000;201,000000000000000
3923;332;7275719,697799999300000;2265412,178999999500000;332,000000000000000;3923;2533;7275719,697799999300000;2265412,178999999500000;2533,000000000000000;3923;192;7275719,697799999300000;2265412,178999999500000;192,000000000000000
3924;332;7275744,697799999300000;2265412,178999999500000;332,000000000000000;3924;2545;7275744,697799999300000;2265412,178999999500000;2545,000000000000000;3924;179;7275744,697799999300000;2265412,178999999500000;179,000000000000000
3925;332;7275769,697799999300000;2265412,178999999500000;332,000000000000000;3925;2575;7275769,697799999300000;2265412,178999999500000;2575,000000000000000;3925;161;7275769,697799999300000;2265412,178999999500000;161,000000000000000
3926;332;7275794,697799999300000;2265412,178999999500000;332,000000000000000;3926;2597;7275794,697799999300000;2265412,178999999500000;2597,000000000000000;3926;158;7275794,697799999300000;2265412,178999999500000;158,000000000000000
3927;332;7275819,697799999300000;2265412,178999999500000;332,000000000000000;3927;2619;7275819,697799999300000;2265412,178999999500000;2619,000000000000000;3927;161;7275819,697799999300000;2265412,178999999500000;161,000000000000000
3928;332;7275844,697799999300000;2265412,178999999500000;332,000000000000000;3928;2637;7275844,697799999300000;2265412,178999999500000;2637,000000000000000;3928;172;7275844,697799999300000;2265412,178999999500000;172,000000000000000
3929;332;7275644,697799999300000;2265387,178999999500000;332,000000000000000;3929;2491;7275644,697799999300000;2265387,178999999500000;2491,000000000000000;3929;214;7275644,697799999300000;2265387,178999999500000;214,000000000000000
3930;332;7275669,697799999300000;2265387,178999999500000;332,000000000000000;3930;2500;7275669,697799999300000;2265387,178999999500000;2500,000000000000000;3930;211;7275669,697799999300000;2265387,178999999500000;211,000000000000000
3931;332;7275694,697799999300000;2265387,178999999500000;332,000000000000000;3931;2507;7275694,697799999300000;2265387,178999999500000;2507,000000000000000;3931;204;7275694,697799999300000;2265387,178999999500000;204,000000000000000
3932;332;7275719,697799999300000;2265387,178999999500000;332,000000000000000;3932;2519;7275719,697799999300000;2265387,178999999500000;2519,000000000000000;3932;195;7275719,697799999300000;2265387,178999999500000;195,000000000000000
3933;332;7275744,697799999300000;2265387,178999999500000;332,000000000000000;3933;2536;7275744,697799999300000;2265387,178999999500000;2536,000000000000000;3933;174;7275744,697799999300000;2265387,178999999500000;174,000000000000000
3934;332;7275769,697799999300000;2265387,178999999500000;332,000000000000000;3934;2555;7275769,697799999300000;2265387,178999999500000;2555,000000000000000;3934;166;7275769,697799999300000;2265387,178999999500000;166,000000000000000
3935;332;7275794,697799999300000;2265387,178999999500000;332,000000000000000;3935;2578;7275794,697799999300000;2265387,178999999500000;2578,000000000000000;3935;158;7275794,697799999300000;2265387,178999999500000;158,000000000000000
3936;332;7275819,697799999300000;2265387,178999999500000;332,000000000000000;3936;2594;7275819,697799999300000;2265387,178999999500000;2594,000000000000000;3936;160;7275819,697799999300000;2265387,178999999500000;160,000000000000000
3937;332;7275844,697799999300000;2265387,178999999500000;332,000000000000000;3937;2619;7275844,697799999300000;2265387,178999999500000;2619,000000000000000;3937;166;7275844,697799999300000;2265387,178999999500000;166,000000000000000
3938;332;7275869,697799999300000;2265387,178999999500000;332,000000000000000;3938;2627;7275869,697799999300000;2265387,178999999500000;2627,000000000000000;3938;177;7275869,697799999300000;2265387,178999999500000;177,000000000000000
3939;332;7275694,697799999300000;2265362,178999999500000;332,000000000000000;3939;2497;7275694,697799999300000;2265362,178999999500000;2497,000000000000000;3939;206;7275694,697799999300000;2265362,178999999500000;206,000000000000000
3940;332;7275719,697799999300000;2265362,178999999500000;332,000000000000000;3940;2508;7275719,697799999300000;2265362,178999999500000;2508,000000000000000;3940;199;7275719,697799999300000;2265362,178999999500000;199,000000000000000
3941;332;7275744,697799999300000;2265362,178999999500000;332,000000000000000;3941;2522;7275744,697799999300000;2265362,178999999500000;2522,000000000000000;3941;187;7275744,697799999300000;2265362,178999999500000;187,000000000000000
3942;332;7275769,697799999300000;2265362,178999999500000;332,000000000000000;3942;2536;7275769,697799999300000;2265362,178999999500000;2536,000000000000000;3942;175;7275769,697799999300000;2265362,178999999500000;175,000000000000000
3943;332;7275794,697799999300000;2265362,178999999500000;332,000000000000000;3943;2562;7275794,697799999300000;2265362,178999999500000;2562,000000000000000;3943;162;7275794,697799999300000;2265362,178999999500000;162,000000000000000
3944;332;7275819,697799999300000;2265362,178999999500000;332,000000000000000;3944;2572;7275819,697799999300000;2265362,178999999500000;2572,000000000000000;3944;157;7275819,697799999300000;2265362,178999999500000;157,000000000000000
3945;332;7275844,697799999300000;2265362,178999999500000;332,000000000000000;3945;2590;7275844,697799999300000;2265362,178999999500000;2590,000000000000000;3945;157;7275844,697799999300000;2265362,178999999500000;157,000000000000000
3946;332;7275869,697799999300000;2265362,178999999500000;332,000000000000000;3946;2607;7275869,697799999300000;2265362,178999999500000;2607,000000000000000;3946;159;7275869,697799999300000;2265362,178999999500000;159,000000000000000
3947;332;7275719,697799999300000;2265337,178999999500000;332,000000000000000;3947;2492;7275719,697799999300000;2265337,178999999500000;2492,000000000000000;3947;193;7275719,697799999300000;2265337,178999999500000;193,000000000000000
3948;332;7275744,697799999300000;2265337,178999999500000;332,000000000000000;3948;2510;7275744,697799999300000;2265337,178999999500000;2510,000000000000000;3948;185;7275744,697799999300000;2265337,178999999500000;185,000000000000000
3949;332;7275769,697799999300000;2265337,178999999500000;332,000000000000000;3949;2517;7275769,697799999300000;2265337,178999999500000;2517,000000000000000;3949;174;7275769,697799999300000;2265337,178999999500000;174,000000000000000
3950;332;7275794,697799999300000;2265337,178999999500000;332,000000000000000;3950;2535;7275794,697799999300000;2265337,178999999500000;2535,000000000000000;3950;166;7275794,697799999300000;2265337,178999999500000;166,000000000000000
3951;332;7275819,697799999300000;2265337,178999999500000;332,000000000000000;3951;2550;7275819,697799999300000;2265337,178999999500000;2550,000000000000000;3951;159;7275819,697799999300000;2265337,178999999500000;159,000000000000000
3952;332;7275844,697799999300000;2265337,178999999500000;332,000000000000000;3952;2562;7275844,697799999300000;2265337,178999999500000;2562,000000000000000;3952;151;7275844,697799999300000;2265337,178999999500000;151,000000000000000
3953;332;7275869,697799999300000;2265337,178999999500000;332,000000000000000;3953;2574;7275869,697799999300000;2265337,178999999500000;2574,000000000000000;3953;152;7275869,697799999300000;2265337,178999999500000;152,000000000000000
3954;332;7275894,697799999300000;2265337,178999999500000;332,000000000000000;3954;2594;7275894,697799999300000;2265337,178999999500000;2594,000000000000000;3954;149;7275894,697799999300000;2265337,178999999500000;149,000000000000000
3955;332;7275769,697799999300000;2265312,178999999500000;332,000000000000000;3955;2499;7275769,697799999300000;2265312,178999999500000;2499,000000000000000;3955;175;7275769,697799999300000;2265312,178999999500000;175,000000000000000
3956;332;7275794,697799999300000;2265312,178999999500000;332,000000000000000;3956;2510;7275794,697799999300000;2265312,178999999500000;2510,000000000000000;3956;164;7275794,697799999300000;2265312,178999999500000;164,000000000000000
3957;332;7275819,697799999300000;2265312,178999999500000;332,000000000000000;3957;2517;7275819,697799999300000;2265312,178999999500000;2517,000000000000000;3957;153;7275819,697799999300000;2265312,178999999500000;153,000000000000000
3958;332;7275844,697799999300000;2265312,178999999500000;332,000000000000000;3958;2539;7275844,697799999300000;2265312,178999999500000;2539,000000000000000;3958;149;7275844,697799999300000;2265312,178999999500000;149,000000000000000
3959;332;7275869,697799999300000;2265312,178999999500000;332,000000000000000;3959;2542;7275869,697799999300000;2265312,178999999500000;2542,000000000000000;3959;145;7275869,697799999300000;2265312,178999999500000;145,000000000000000
3960;332;7275894,697799999300000;2265312,178999999500000;332,000000000000000;3960;2551;7275894,697799999300000;2265312,178999999500000;2551,000000000000000;3960;145;7275894,697799999300000;2265312,178999999500000;145,000000000000000
3961;332;7275919,697799999300000;2265312,178999999500000;332,000000000000000;3961;2556;7275919,697799999300000;2265312,178999999500000;2556,000000000000000;3961;147;7275919,697799999300000;2265312,178999999500000;147,000000000000000
3962;332;7275819,697799999300000;2265287,178999999500000;332,000000000000000;3962;2490;7275819,697799999300000;2265287,178999999500000;2490,000000000000000;3962;163;7275819,697799999300000;2265287,178999999500000;163,000000000000000
3963;332;7275844,697799999300000;2265287,178999999500000;332,000000000000000;3963;2497;7275844,697799999300000;2265287,178999999500000;2497,000000000000000;3963;154;7275844,697799999300000;2265287,178999999500000;154,000000000000000
3964;332;7275869,697799999300000;2265287,178999999500000;332,000000000000000;3964;2499;7275869,697799999300000;2265287,178999999500000;2499,000000000000000;3964;149;7275869,697799999300000;2265287,178999999500000;149,000000000000000
3965;332;7275894,697799999300000;2265287,178999999500000;332,000000000000000;3965;2525;7275894,697799999300000;2265287,178999999500000;2525,000000000000000;3965;148;7275894,697799999300000;2265287,178999999500000;148,000000000000000
3966;332;7275919,697799999300000;2265287,178999999500000;332,000000000000000;3966;2530;7275919,697799999300000;2265287,178999999500000;2530,000000000000000;3966;143;7275919,697799999300000;2265287,178999999500000;143,000000000000000
3967;332;7275944,697799999300000;2265287,178999999500000;332,000000000000000;3967;2558;7275944,697799999300000;2265287,178999999500000;2558,000000000000000;3967;144;7275944,697799999300000;2265287,178999999500000;144,000000000000000
3968;332;7275894,697799999300000;2265262,178999999500000;332,000000000000000;3968;2501;7275894,697799999300000;2265262,178999999500000;2501,000000000000000;3968;161;7275894,697799999300000;2265262,178999999500000;161,000000000000000
3969;332;7275919,697799999300000;2265262,178999999500000;332,000000000000000;3969;2511;7275919,697799999300000;2265262,178999999500000;2511,000000000000000;3969;152;7275919,697799999300000;2265262,178999999500000;152,000000000000000
3970;332;7275944,697799999300000;2265262,178999999500000;332,000000000000000;3970;2526;7275944,697799999300000;2265262,178999999500000;2526,000000000000000;3970;145;7275944,697799999300000;2265262,178999999500000;145,000000000000000
3971;332;7275944,697799999300000;2265237,178999999500000;332,000000000000000;3971;2500;7275944,697799999300000;2265237,178999999500000;2500,000000000000000;3971;156;7275944,697799999300000;2265237,178999999500000;156,000000000000000
3972;332;7275969,697799999300000;2265237,178999999500000;332,000000000000000;3972;2505;7275969,697799999300000;2265237,178999999500000;2505,000000000000000;3972;150;7275969,697799999300000;2265237,178999999500000;150,000000000000000
3973;332;7275994,697799999300000;2265212,178999999500000;332,000000000000000;3973;2502;7275994,697799999300000;2265212,178999999500000;2502,000000000000000;3973;139;7275994,697799999300000;2265212,178999999500000;139,000000000000000
3974;332;7275994,697799999300000;2265187,178999999500000;332,000000000000000;3974;2495;7275994,697799999300000;2265187,178999999500000;2495,000000000000000;3974;161;7275994,697799999300000;2265187,178999999500000;161,000000000000000
3975;332;7276019,697799999300000;2265187,178999999500000;332,000000000000000;3975;2517;7276019,697799999300000;2265187,178999999500000;2517,000000000000000;3975;141;7276019,697799999300000;2265187,178999999500000;141,000000000000000
3976;332;7276044,697799999300000;2265137,178999999500000;332,000000000000000;3976;2493;7276044,697799999300000;2265137,178999999500000;2493,000000000000000;3976;142;7276044,697799999300000;2265137,178999999500000;142,000000000000000
3977;332;7276069,697799999300000;2265087,178999999500000;332,000000000000000;3977;2500;7276069,697799999300000;2265087,178999999500000;2500,000000000000000;3977;166;7276069,697799999300000;2265087,178999999500000;166,000000000000000
3978;324;7250969,697799999300000;2263812,178999999500000;324,000000000000000;3978;2105;7247269,697799999300000;2264137,178999999500000;2105,000000000000000;3978;176;7247269,697799999300000;2264137,178999999500000;176,000000000000000
3979;324;7250844,697799999300000;2263787,178999999500000;324,000000000000000;3979;2112;7247294,697799999300000;2264137,178999999500000;2112,000000000000000;3979;188;7247294,697799999300000;2264137,178999999500000;188,000000000000000
3980;324;7250869,697799999300000;2263787,178999999500000;324,000000000000000;3980;2119;7247319,697799999300000;2264137,178999999500000;2119,000000000000000;3980;171;7247319,697799999300000;2264137,178999999500000;171,000000000000000
3981;324;7250894,697799999300000;2263787,178999999500000;324,000000000000000;3981;2125;7247344,697799999300000;2264137,178999999500000;2125,000000000000000;3981;160;7247344,697799999300000;2264137,178999999500000;160,000000000000000
3982;324;7250919,697799999300000;2263787,178999999500000;324,000000000000000;3982;2139;7247369,697799999300000;2264137,178999999500000;2139,000000000000000;3982;149;7247369,697799999300000;2264137,178999999500000;149,000000000000000
3983;324;7250944,697799999300000;2263787,178999999500000;324,000000000000000;3983;2102;7247244,697799999300000;2264112,178999999500000;2102,000000000000000;3983;185;7247244,697799999300000;2264112,178999999500000;185,000000000000000
3984;324;7250969,697799999300000;2263787,178999999500000;324,000000000000000;3984;2119;7247269,697799999300000;2264112,178999999500000;2119,000000000000000;3984;193;7247269,697799999300000;2264112,178999999500000;193,000000000000000
3985;324;7250994,697799999300000;2263787,178999999500000;324,000000000000000;3985;2130;7247294,697799999300000;2264112,178999999500000;2130,000000000000000;3985;197;7247294,697799999300000;2264112,178999999500000;197,000000000000000
3986;324;7251019,697799999300000;2263787,178999999500000;324,000000000000000;3986;2141;7247319,697799999300000;2264112,178999999500000;2141,000000000000000;3986;191;7247319,697799999300000;2264112,178999999500000;191,000000000000000
3987;324;7251044,697799999300000;2263787,178999999500000;324,000000000000000;3987;2147;7247344,697799999300000;2264112,178999999500000;2147,000000000000000;3987;164;7247344,697799999300000;2264112,178999999500000;164,000000000000000
3988;324;7251069,697799999300000;2263787,178999999500000;324,000000000000000;3988;2168;7247369,697799999300000;2264112,178999999500000;2168,000000000000000;3988;171;7247369,697799999300000;2264112,178999999500000;171,000000000000000
3989;324;7250869,697799999300000;2263762,178999999500000;324,000000000000000;3989;2178;7247394,697799999300000;2264112,178999999500000;2178,000000000000000;3989;163;7247394,697799999300000;2264112,178999999500000;163,000000000000000
3990;324;7250894,697799999300000;2263762,178999999500000;324,000000000000000;3990;2110;7247244,697799999300000;2264087,178999999500000;2110,000000000000000;3990;194;7247244,697799999300000;2264087,178999999500000;194,000000000000000
3991;324;7250919,697799999300000;2263762,178999999500000;324,000000000000000;3991;2125;7247269,697799999300000;2264087,178999999500000;2125,000000000000000;3991;198;7247269,697799999300000;2264087,178999999500000;198,000000000000000
3992;324;7250944,697799999300000;2263762,178999999500000;324,000000000000000;3992;2140;7247294,697799999300000;2264087,178999999500000;2140,000000000000000;3992;202;7247294,697799999300000;2264087,178999999500000;202,000000000000000
3993;324;7250969,697799999300000;2263762,178999999500000;324,000000000000000;3993;2158;7247319,697799999300000;2264087,178999999500000;2158,000000000000000;3993;201;7247319,697799999300000;2264087,178999999500000;201,000000000000000
3994;324;7250994,697799999300000;2263762,178999999500000;324,000000000000000;3994;2166;7247344,697799999300000;2264087,178999999500000;2166,000000000000000;3994;196;7247344,697799999300000;2264087,178999999500000;196,000000000000000
3995;324;7251019,697799999300000;2263762,178999999500000;324,000000000000000;3995;2181;7247369,697799999300000;2264087,178999999500000;2181,000000000000000;3995;189;7247369,697799999300000;2264087,178999999500000;189,000000000000000
3996;324;7251044,697799999300000;2263762,178999999500000;324,000000000000000;3996;2192;7247394,697799999300000;2264087,178999999500000;2192,000000000000000;3996;193;7247394,697799999300000;2264087,178999999500000;193,000000000000000
3997;324;7251069,697799999300000;2263762,178999999500000;324,000000000000000;3997;2212;7247419,697799999300000;2264087,178999999500000;2212,000000000000000;3997;172;7247419,697799999300000;2264087,178999999500000;172,000000000000000
3998;324;7251094,697799999300000;2263762,178999999500000;324,000000000000000;3998;2246;7247444,697799999300000;2264087,178999999500000;2246,000000000000000;3998;162;7247444,697799999300000;2264087,178999999500000;162,000000000000000
3999;324;7251119,697799999300000;2263762,178999999500000;324,000000000000000;3999;2104;7247219,697799999300000;2264062,178999999500000;2104,000000000000000;3999;195;7247219,697799999300000;2264062,178999999500000;195,000000000000000
4000;324;7250894,697799999300000;2263737,178999999500000;324,000000000000000;4000;2118;7247244,697799999300000;2264062,178999999500000;2118,000000000000000;4000;198;7247244,697799999300000;2264062,178999999500000;198,000000000000000
4001;324;7250919,697799999300000;2263737,178999999500000;324,000000000000000;4001;2137;7247269,697799999300000;2264062,178999999500000;2137,000000000000000;4001;202;7247269,697799999300000;2264062,178999999500000;202,000000000000000
